gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1819982979	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 22-2013-12-09	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.4074	153.3574					3.75	1.25	2013-12-09T01:00Z	9	12	2013	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 22-2013-12-09			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982978	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 22-2013-12-08	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.4074	153.3574					3.75	1.25	2013-12-08T01:00Z	8	12	2013	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 22-2013-12-08			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982977	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 21-2014-01-09	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3946	153.3459					11.0	1.0	2014-01-09T01:00Z	9	1	2014	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 21-2014-01-09			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982976	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 2-2013-07-26	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3239	153.3908					1.5	0.5	2013-07-26T02:00Z	26	7	2013	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 2-2013-07-26			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982975	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 22-2014-01-05	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.4074	153.3574					3.75	1.25	2014-01-05T01:00Z	5	1	2014	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 22-2014-01-05			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982974	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-08-30	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2015-08-30T02:00Z	30	8	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-08-30			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982973	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 21-2013-12-14	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3946	153.3459					11.0	1.0	2013-12-14T01:00Z	14	12	2013	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 21-2013-12-14			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982972	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 21-2013-12-21	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3946	153.3459					11.0	1.0	2013-12-21T01:00Z	21	12	2013	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 21-2013-12-21			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982971	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 22-2013-10-16	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.4074	153.3574					3.75	1.25	2013-10-16T02:00Z	16	10	2013	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 22-2013-10-16			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982970	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 21-2014-01-13	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3946	153.3459					11.0	1.0	2014-01-13T01:00Z	13	1	2014	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 21-2014-01-13			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982969	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 2-2013-08-09	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3239	153.3908					1.5	0.5	2013-08-09T02:00Z	9	8	2013	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 2-2013-08-09			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982968	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 22-2013-11-20	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.4074	153.3574					3.75	1.25	2013-11-20T01:00Z	20	11	2013	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 22-2013-11-20			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982967	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 22-2013-10-31	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.4074	153.3574					3.75	1.25	2013-10-31T01:00Z	31	10	2013	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 22-2013-10-31			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982966	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 22-2013-11-01	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.4074	153.3574					3.75	1.25	2013-11-01T01:00Z	1	11	2013	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 22-2013-11-01			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982965	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-03-09	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2015-03-09T01:00Z	9	3	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-03-09			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982964	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-07-15	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2015-07-15T02:00Z	15	7	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-07-15			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982963	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-04-16	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2015-04-16T02:00Z	16	4	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-04-16			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982962	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-02-23	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2015-02-23T01:00Z	23	2	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-02-23			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982961	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-06-28	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2015-06-28T02:00Z	28	6	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-06-28			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982960	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 21-2014-01-18	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3946	153.3459					11.0	1.0	2014-01-18T01:00Z	18	1	2014	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 21-2014-01-18			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982959	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-03-08	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2015-03-08T01:00Z	8	3	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-03-08			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982958	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-03-04	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2015-03-04T01:00Z	4	3	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-03-04			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982957	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-02-22	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2015-02-22T01:00Z	22	2	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-02-22			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982956	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 22-2013-12-06	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.4074	153.3574					3.75	1.25	2013-12-06T01:00Z	6	12	2013	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 22-2013-12-06			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982955	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 21-2013-11-11	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3946	153.3459					11.0	1.0	2013-11-11T01:00Z	11	11	2013	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 21-2013-11-11			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982954	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 21-2014-01-24	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3946	153.3459					11.0	1.0	2014-01-24T01:00Z	24	1	2014	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 21-2014-01-24			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982953	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-04-03	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2015-04-03T02:00Z	3	4	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-04-03			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982952	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-04-13	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2015-04-13T02:00Z	13	4	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-04-13			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982951	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 2-2013-07-28	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3239	153.3908					1.5	0.5	2013-07-28T02:00Z	28	7	2013	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 2-2013-07-28			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982950	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-06-14	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2015-06-14T02:00Z	14	6	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-06-14			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982949	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-02-28	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2015-02-28T01:00Z	28	2	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-02-28			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982948	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 21-2013-12-17	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3946	153.3459					11.0	1.0	2013-12-17T01:00Z	17	12	2013	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 21-2013-12-17			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982947	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 2-2015-04-20	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3239	153.3908					1.5	0.5	2015-04-20T02:00Z	20	4	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 2-2015-04-20			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982946	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-03-03	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2015-03-03T01:00Z	3	3	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-03-03			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982945	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-09-03	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2015-09-03T02:00Z	3	9	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-09-03			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982944	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 12-2014-04-09	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.4108	153.371					9.0	1.0	2014-04-09T02:00Z	9	4	2014	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 12-2014-04-09			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982943	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-03-06	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2015-03-06T01:00Z	6	3	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-03-06			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982942	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-09-04	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2015-09-04T02:00Z	4	9	2015	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2015-09-04			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
1819982941	3f4d4bf1-5f9a-43f2-a0d8-ff6ed5952796	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2014-12-19	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU	Moreton Bay	5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.3649	153.3675					0.75	0.25	2014-12-19T01:00Z	19	12	2014	9369555	9369555	MACHINE_OBSERVATION	IMOS	IMOS_ATF_AD	imos_atf_ad:A69-9002-14243-Moreton Bay 19-2014-12-19			CC_BY_4_0					2018-02-21T04:20Z		COORDINATE_PRECISION_INVALID;REFERENCES_URI_INVALID
